event_key,ticker,year,quarter,aligned_audio_sentence_count,aligned_audio_duration_sum_sec,F0semitoneFrom27.5Hz_sma3nz_amean_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile20.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile50.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_percentile80.0_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm_winsor_mean,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope_winsor_mean,F1amplitudeLogRelF0_sma3nz_amean_winsor_mean,F1amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F1bandwidth_sma3nz_amean_winsor_mean,F1bandwidth_sma3nz_stddevNorm_winsor_mean,F1frequency_sma3nz_amean_winsor_mean,F1frequency_sma3nz_stddevNorm_winsor_mean,F2amplitudeLogRelF0_sma3nz_amean_winsor_mean,F2amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F2bandwidth_sma3nz_amean_winsor_mean,F2bandwidth_sma3nz_stddevNorm_winsor_mean,F2frequency_sma3nz_amean_winsor_mean,F2frequency_sma3nz_stddevNorm_winsor_mean,F3amplitudeLogRelF0_sma3nz_amean_winsor_mean,F3amplitudeLogRelF0_sma3nz_stddevNorm_winsor_mean,F3bandwidth_sma3nz_amean_winsor_mean,F3bandwidth_sma3nz_stddevNorm_winsor_mean,F3frequency_sma3nz_amean_winsor_mean,F3frequency_sma3nz_stddevNorm_winsor_mean,HNRdBACF_sma3nz_amean_winsor_mean,HNRdBACF_sma3nz_stddevNorm_winsor_mean,MeanUnvoicedSegmentLength_winsor_mean,MeanVoicedSegmentLengthSec_winsor_mean,StddevUnvoicedSegmentLength_winsor_mean,StddevVoicedSegmentLengthSec_winsor_mean,VoicedSegmentsPerSec_winsor_mean,alphaRatioUV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_amean_winsor_mean,alphaRatioV_sma3nz_stddevNorm_winsor_mean,equivalentSoundLevel_dBp_winsor_mean,hammarbergIndexUV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_amean_winsor_mean,hammarbergIndexV_sma3nz_stddevNorm_winsor_mean,jitterLocal_sma3nz_amean_winsor_mean,jitterLocal_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-A3_sma3nz_amean_winsor_mean,logRelF0-H1-A3_sma3nz_stddevNorm_winsor_mean,logRelF0-H1-H2_sma3nz_amean_winsor_mean,logRelF0-H1-H2_sma3nz_stddevNorm_winsor_mean,loudnessPeaksPerSec_winsor_mean,loudness_sma3_amean_winsor_mean,loudness_sma3_meanFallingSlope_winsor_mean,loudness_sma3_meanRisingSlope_winsor_mean,loudness_sma3_pctlrange0-2_winsor_mean,loudness_sma3_percentile20.0_winsor_mean,loudness_sma3_percentile50.0_winsor_mean,loudness_sma3_percentile80.0_winsor_mean,loudness_sma3_stddevFallingSlope_winsor_mean,loudness_sma3_stddevNorm_winsor_mean,loudness_sma3_stddevRisingSlope_winsor_mean,mfcc1V_sma3nz_amean_winsor_mean,mfcc1V_sma3nz_stddevNorm_winsor_mean,mfcc1_sma3_amean_winsor_mean,mfcc1_sma3_stddevNorm_winsor_mean,mfcc2V_sma3nz_amean_winsor_mean,mfcc2V_sma3nz_stddevNorm_winsor_mean,mfcc2_sma3_amean_winsor_mean,mfcc2_sma3_stddevNorm_winsor_mean,mfcc3V_sma3nz_amean_winsor_mean,mfcc3V_sma3nz_stddevNorm_winsor_mean,mfcc3_sma3_amean_winsor_mean,mfcc3_sma3_stddevNorm_winsor_mean,mfcc4V_sma3nz_amean_winsor_mean,mfcc4V_sma3nz_stddevNorm_winsor_mean,mfcc4_sma3_amean_winsor_mean,mfcc4_sma3_stddevNorm_winsor_mean,shimmerLocaldB_sma3nz_amean_winsor_mean,shimmerLocaldB_sma3nz_stddevNorm_winsor_mean,slopeUV0-500_sma3nz_amean_winsor_mean,slopeUV500-1500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_amean_winsor_mean,slopeV0-500_sma3nz_stddevNorm_winsor_mean,slopeV500-1500_sma3nz_amean_winsor_mean,slopeV500-1500_sma3nz_stddevNorm_winsor_mean,spectralFluxUV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_amean_winsor_mean,spectralFluxV_sma3nz_stddevNorm_winsor_mean,spectralFlux_sma3_amean_winsor_mean,spectralFlux_sma3_stddevNorm_winsor_mean
CSCO_2019_Q3,CSCO,2019,Q3,47,265.676000,28.168018,112.346541,335.710084,4.758138,24.816587,26.515678,29.583961,132.882467,0.231740,451.021978,-25.792325,-4.218564,1212.968969,0.221765,692.975027,0.388530,-29.914891,-3.130585,972.540407,0.292568,1720.138611,0.168683,-32.891061,-2.467071,886.763693,0.311478,2709.818352,0.115031,3.024290,0.397183,0.082629,0.369744,0.086255,0.306594,2.369697,-2.455592,-9.016236,-1.016239,-28.094452,9.748015,19.250468,0.543558,0.045208,1.823318,16.710942,0.887637,0.799386,-3.198191,4.507749,0.795620,10.858572,12.143006,1.012518,0.275139,0.672368,1.288153,6.040901,0.699106,5.973495,38.827400,0.235894,37.055645,0.271075,-25.806702,-0.528703,-26.283897,-0.522540,22.642999,0.842513,24.202025,0.763464,-19.501028,-0.820381,-18.524826,-0.841366,1.532967,0.704766,0.075040,-0.002249,0.116287,0.240410,-0.014977,-1.160242,0.137206,0.500936,0.732855,0.436737,0.849410
CSCO_2019_Q4,CSCO,2019,Q4,18,128.044000,27.964093,109.451094,297.592046,4.735329,24.665510,26.433714,29.426718,131.439061,0.221264,409.534378,-46.424886,-2.187495,1191.090838,0.232379,730.832598,0.377705,-48.159744,-1.876311,965.638245,0.288705,1751.859905,0.168363,-51.174655,-1.702750,893.119151,0.302762,2740.478281,0.111429,3.914857,1.007654,0.100089,0.259208,0.119113,0.211817,2.834304,-3.687150,-9.992461,-0.876895,-25.962525,11.569601,20.287866,0.476790,0.034646,1.572448,19.222572,0.646074,1.307205,-5.793839,4.466579,0.606034,7.557492,8.965573,0.765539,0.206599,0.532722,0.973614,4.174260,0.672058,4.072204,39.382963,0.214211,36.667125,0.269102,-24.214039,-0.525562,-24.752555,-0.524737,23.563160,0.748058,25.310311,0.678227,-16.331938,-0.992721,-14.776642,-1.058218,1.442666,0.713580,0.082523,0.000287,0.128581,0.223776,-0.010405,-1.585796,0.117049,0.380063,0.657153,0.307146,0.821789
CSCO_2020_Q1,CSCO,2020,Q1,20,114.035000,26.371056,91.005479,351.404245,4.641707,22.860156,24.407412,27.501170,86.002629,0.250145,454.042169,-81.909260,-1.302035,1101.351248,0.252276,858.139195,0.254346,-83.134307,-1.211989,931.926869,0.317794,1881.857278,0.133887,-85.584805,-1.152280,822.017269,0.383978,2910.132548,0.090858,3.615417,0.717998,0.126108,0.154502,0.122934,0.112245,3.464791,-3.980170,-9.066991,-0.986033,-34.387779,11.761436,19.243151,0.577221,0.026173,1.450244,19.545859,0.768222,0.367272,0.918741,4.125569,0.281282,3.073497,3.547227,0.315885,0.118371,0.251238,0.433889,1.658706,0.620576,1.682949,44.410098,0.221485,40.935222,0.271410,-22.910216,-0.566672,-24.929331,-0.543672,9.302573,0.568059,14.584286,1.791020,-8.470144,-3.078693,-4.980149,-8.915488,1.330377,0.664314,0.060741,0.012616,0.091848,0.300097,-0.008811,-4.110475,0.055511,0.107416,0.559812,0.083635,0.762851
CSCO_2020_Q2,CSCO,2020,Q2,26,209.429000,29.122175,45.260774,248.911788,4.452158,26.521577,28.295375,30.989835,50.864059,0.131607,313.840227,-74.237348,-1.367555,1271.458004,0.180305,654.094823,0.368350,-76.311066,-1.226607,1013.529279,0.303197,1692.528589,0.151308,-78.140804,-1.173040,979.603646,0.319376,2644.275804,0.108005,5.212963,0.575142,0.137928,0.219930,0.146103,0.167937,2.806260,-3.854884,-10.637187,-0.616612,-30.276621,11.044455,19.687487,0.379592,0.023417,1.551416,19.505969,0.447078,2.866953,0.254849,3.722933,0.295648,3.430192,4.324610,0.367026,0.102205,0.248792,0.470657,1.968287,0.709911,2.262765,26.129804,0.234456,22.594530,0.390610,-15.306335,-0.854418,-15.434925,-0.826753,15.674875,1.156426,19.074872,0.824047,-38.758941,-0.367429,-35.214618,-0.407435,1.254230,0.670977,0.067210,-0.007001,0.117676,0.261056,-0.020519,-0.878238,0.042844,0.118279,0.718559,0.088964,0.954846
CSCO_2020_Q3,CSCO,2020,Q3,34,202.697000,29.783266,100.725852,343.810581,5.455147,26.674187,28.717515,32.161177,146.903119,0.166592,452.548221,-45.777580,-2.381835,1241.086158,0.197501,648.798342,0.388521,-49.954849,-1.684350,993.893468,0.308465,1686.398705,0.164542,-53.082531,-1.525944,926.154488,0.332995,2666.789525,0.116954,4.791150,0.733677,0.102808,0.296056,0.104624,0.219212,2.668495,-4.986658,-11.303752,-0.763268,-28.356123,13.063118,21.259092,0.426161,0.033525,1.693423,20.044304,0.700957,3.489463,-0.047846,4.330608,0.481169,6.449961,7.714670,0.613412,0.162423,0.409268,0.774807,3.824193,0.716989,3.873367,39.241359,0.184069,36.905015,0.236322,-21.790007,-0.618517,-22.276215,-0.628430,22.737610,0.742313,23.859452,0.682640,-17.522087,-0.910222,-15.934116,-0.983588,1.429427,0.747829,0.051511,-0.005128,0.102099,0.362401,-0.017143,-1.001446,0.081668,0.262546,0.749441,0.218945,0.904176
CSCO_2020_Q4,CSCO,2020,Q4,32,210.756000,27.103058,101.019770,317.865115,5.264130,23.772598,25.272258,29.054309,112.027014,0.226938,390.012348,-47.287275,-2.285092,1184.868101,0.232947,690.268867,0.407963,-50.370096,-1.888394,936.824871,0.295423,1726.747633,0.178453,-52.792583,-1.710662,876.236463,0.333057,2705.222354,0.114950,3.446362,1.158738,0.099807,0.256475,0.112159,0.222260,2.892494,-4.394810,-10.564905,-0.878143,-29.218809,12.208409,19.974381,0.467626,0.034091,1.676528,18.431461,0.696058,1.128767,-3.348358,4.354418,0.471917,6.180366,7.147114,0.583434,0.166105,0.403674,0.749626,3.577485,0.689398,3.653051,39.425556,0.217358,36.408926,0.285734,-22.409024,-0.598256,-22.628980,-0.592643,26.169479,0.668506,27.564574,0.619303,-15.623088,-1.181924,-14.236338,-1.215133,1.540962,0.686656,0.051074,0.000492,0.100917,0.405459,-0.011488,-1.608224,0.107774,0.270491,0.692617,0.225676,0.850889
CSCO_2021_Q1,CSCO,2021,Q1,9,45.859000,28.586986,87.325124,208.690281,3.998207,25.972768,27.573917,29.998618,107.758439,0.165470,270.455438,-46.735374,-1.971285,1242.098771,0.225589,686.539579,0.384880,-49.827036,-1.666357,996.596739,0.334574,1714.605397,0.167084,-52.557859,-1.550042,927.667182,0.325072,2694.762745,0.112994,4.318119,1.022522,0.086538,0.278607,0.098565,0.206558,2.828896,-4.478729,-10.768912,-0.776963,-29.417388,12.014968,19.693577,0.487579,0.034929,1.542265,18.995958,0.605095,3.101402,3.793378,4.458331,0.462991,5.945565,6.842125,0.572268,0.164688,0.389129,0.736914,3.523948,0.697951,3.444897,40.184285,0.198409,37.707075,0.251587,-22.933578,-0.582612,-23.832996,-0.570610,25.174612,0.696761,26.486808,0.648566,-12.167441,-1.284364,-11.541495,-1.293632,1.391656,0.770529,0.067104,0.001678,0.115156,0.312469,-0.011100,-1.333912,0.084997,0.248741,0.697507,0.206003,0.851121
CSCO_2021_Q2,CSCO,2021,Q2,45,302.589000,25.914888,126.476535,371.214795,5.601281,22.224830,24.237695,27.838336,148.598916,0.254990,504.764413,-19.544152,-9.411806,1157.280972,0.245586,740.863498,0.383440,-25.115688,-3.769335,944.130054,0.315909,1774.741280,0.171709,-28.117962,-2.823422,871.669976,0.291061,2761.373931,0.108601,1.914619,2.533211,0.075712,0.380055,0.083430,0.311846,2.292306,-3.981636,-10.514734,-0.859887,-27.257338,11.383204,20.392258,0.473197,0.056876,1.720996,17.484716,0.883649,-1.213899,-5.037071,4.607495,0.832240,10.821985,12.544029,0.977093,0.324312,0.737286,1.299027,5.692978,0.656387,6.301924,39.431869,0.225013,38.135431,0.250481,-24.673610,-0.514991,-25.558426,-0.505847,26.287994,0.693110,27.820541,0.645778,-18.407602,-0.959495,-17.837332,-0.954804,1.676607,0.693865,0.058005,-0.002671,0.104808,0.345944,-0.014735,-1.234339,0.186067,0.579517,0.673170,0.511609,0.777582
CSCO_2021_Q3,CSCO,2021,Q3,18,132.993000,25.954914,123.182337,327.289557,5.858537,22.406571,24.284613,28.251245,155.030777,0.222506,436.465869,-52.112349,-1.977543,1170.198934,0.231053,716.530158,0.409089,-55.710031,-1.651886,920.161234,0.301074,1751.210822,0.184240,-58.416684,-1.536802,837.008499,0.301696,2748.344491,0.118211,2.831694,1.327117,0.099843,0.230784,0.114036,0.189070,3.066815,-4.890547,-11.228879,-1.079811,-28.340589,13.050857,21.450294,0.423177,0.041798,1.618300,19.848098,0.689081,0.090677,-4.533467,4.331931,0.496999,6.590640,7.892252,0.632923,0.174794,0.434084,0.806113,3.610481,0.676924,3.867710,39.404622,0.208589,36.324977,0.274140,-21.232169,-0.583542,-21.756855,-0.584401,25.498563,0.718874,26.682305,0.678841,-17.302065,-0.995966,-15.747206,-1.053630,1.564995,0.734384,0.058306,0.001103,0.111993,0.348397,-0.010387,-1.615984,0.126504,0.315941,0.653969,0.258337,0.825919
CSCO_2021_Q4,CSCO,2021,Q4,61,394.865000,25.461210,111.844441,323.960846,4.769243,22.224777,23.933986,27.045903,131.944599,0.223873,443.739095,-52.241219,-2.030872,1186.460290,0.219804,705.078227,0.408717,-55.241338,-1.735692,933.417392,0.308480,1730.032456,0.184112,-58.126192,-1.590273,839.528463,0.305926,2720.105397,0.114791,2.698925,1.199638,0.102256,0.221573,0.115707,0.184422,3.125794,-5.127076,-10.854474,-0.744657,-32.166795,13.328322,20.621081,0.424210,0.037638,1.691129,19.439428,0.640592,-0.098389,3.399959,4.433440,0.383070,4.821951,5.760847,0.466430,0.146317,0.336028,0.613129,2.578511,0.665669,2.732356,40.238042,0.191699,37.069444,0.262912,-22.268384,-0.582122,-22.709440,-0.579923,24.470373,0.716978,25.725047,0.665019,-15.107493,-1.144488,-13.589475,-1.219628,1.494621,0.728301,0.063063,0.001461,0.115799,0.340756,-0.009960,-1.715838,0.082934,0.202944,0.625381,0.165798,0.800122
CSCO_2022_Q1,CSCO,2022,Q1,45,260.309000,24.867632,109.797636,338.987663,4.310276,21.853486,23.592562,26.213703,138.317089,0.212550,457.643670,-46.512540,-2.556873,1180.810852,0.209567,694.493978,0.437033,-50.214820,-1.968287,932.528635,0.289596,1725.626364,0.189409,-53.523845,-1.746581,839.838645,0.288229,2722.102210,0.120123,2.692457,1.303634,0.099073,0.235658,0.112721,0.197889,3.060406,-5.399000,-11.450445,-0.689913,-30.534047,13.937749,21.874914,0.378018,0.037222,1.614380,19.396411,0.632196,-1.210477,32.366281,4.396508,0.415298,5.212779,6.365044,0.513491,0.147230,0.363277,0.661054,2.879603,0.676265,3.310895,39.301427,0.179878,36.704207,0.234604,-21.346493,-0.583938,-22.153490,-0.574949,27.243336,0.608548,28.178865,0.573241,-17.686927,-0.962956,-15.974325,-1.031657,1.544347,0.731494,0.070409,0.001430,0.119252,0.325432,-0.009100,-1.914587,0.089195,0.233603,0.667397,0.189525,0.833580
CSCO_2022_Q3,CSCO,2022,Q3,32,188.884000,27.128580,134.637776,358.710432,7.499221,22.580618,24.657279,30.161791,137.892449,0.273530,457.249685,-53.787601,-1.744356,1083.106897,0.267578,792.109618,0.331031,-52.860677,-1.641213,918.722225,0.273521,1815.733436,0.151820,-56.409039,-1.472096,839.418455,0.294057,2795.702701,0.099939,1.552766,14.485510,0.095156,0.232096,0.094902,0.202590,3.158812,-3.959495,-7.016221,-0.127713,-28.820126,12.407812,16.514256,0.616424,0.047107,1.592484,14.584153,0.937308,-0.281725,-3.738162,4.554665,0.498820,7.214491,8.386064,0.651236,0.163642,0.417493,0.815630,4.035341,0.728958,4.569952,38.446722,0.247113,36.180239,0.283098,-27.819858,-0.507908,-27.149254,-0.529514,25.425568,0.724739,26.238745,0.688170,-10.913738,-1.695471,-9.187384,-2.093583,1.828321,0.651186,0.043076,-0.002379,0.090203,0.411092,-0.010372,-2.960400,0.101836,0.271635,0.696585,0.223346,0.864234
CSCO_2022_Q4,CSCO,2022,Q4,43,309.824000,27.810976,132.728296,311.433257,8.225231,23.411711,25.538613,31.672566,162.911518,0.232951,396.178698,-83.390421,-1.259996,1279.675820,0.247610,800.070720,0.307782,-82.072557,-1.219760,1120.810023,0.335384,1763.788860,0.156853,-85.206750,-1.136802,946.188097,0.397014,2697.859561,0.098703,2.379615,2.944472,0.129084,0.163069,0.138789,0.127681,3.354826,-3.535275,-7.695791,-1.132288,-37.446208,12.747749,18.419662,0.491880,0.040566,1.573419,14.341859,0.841384,-1.358425,-3.608534,4.168228,0.169822,2.056858,2.655627,0.216790,0.058798,0.144061,0.275948,1.071689,0.719654,1.330285,29.958077,0.300446,26.462251,0.415950,-28.054927,-0.493486,-25.658090,-0.555606,13.160067,1.847089,16.157548,1.280058,-37.207968,-0.434897,-32.508691,-0.523773,1.680026,0.635200,0.085030,-0.002876,0.141127,0.251302,-0.012746,-1.885823,0.023362,0.057645,0.641957,0.042526,0.897032
CSCO_2023_Q1,CSCO,2023,Q1,27,165.500000,26.808075,91.597438,241.351696,4.170560,24.046273,25.701231,28.253255,124.491873,0.176149,320.333690,-66.243493,-1.640057,1279.994176,0.210809,711.048507,0.373660,-68.370612,-1.457365,1037.886191,0.323043,1705.264201,0.168602,-70.908770,-1.362650,922.216017,0.322676,2676.782618,0.102532,3.951463,0.786644,0.115661,0.188133,0.117304,0.148127,3.250967,-4.503507,-11.197105,-0.602604,-32.996950,11.888300,20.923223,0.343478,0.027968,1.525986,19.675155,0.473938,0.504692,0.279559,3.891782,0.240308,2.699034,3.295393,0.291626,0.089074,0.213902,0.380146,1.550639,0.687923,1.695245,27.753258,0.275666,23.356988,0.476482,-17.056411,-0.839648,-15.838537,-0.873277,16.282302,1.301599,19.212526,0.943765,-38.107099,-0.381180,-34.227493,-0.428100,1.351867,0.712559,0.075635,-0.001045,0.132400,0.295916,-0.015532,-1.149202,0.038132,0.092914,0.639648,0.072265,0.852183
CSCO_2023_Q2,CSCO,2023,Q2,37,235.907000,28.409973,169.593824,369.561369,9.831823,23.339686,26.234564,33.155290,168.599462,0.233292,405.854647,-127.185711,-0.757481,1032.672770,0.251377,950.969992,0.190816,-125.437435,-0.760212,979.386793,0.295962,1943.144142,0.107644,-128.983558,-0.700316,887.896427,0.349557,2928.093858,0.073974,1.832946,-1.052592,0.188166,0.102117,0.181580,0.075396,3.208075,-2.892134,-4.947752,-1.303291,-50.067832,12.448240,16.654647,0.502601,0.048701,1.641944,15.686697,0.642175,0.155610,-5.268063,4.481957,0.095783,1.222388,1.563962,0.125506,0.032460,0.082279,0.158085,0.627764,0.701640,0.767224,37.333095,0.154514,29.992513,0.363500,-32.417601,-0.370254,-27.024531,-0.500576,11.817630,1.772271,13.696400,1.197110,-12.289328,-2.009843,-5.560539,-3.652649,1.784672,0.719482,0.065799,0.022568,0.095156,0.182286,0.006891,13.930676,0.011301,0.024423,0.521953,0.016217,0.864280
CSCO_2023_Q3,CSCO,2023,Q3,35,264.872000,26.539077,126.848990,321.217204,7.153242,22.178210,24.260729,29.331234,127.994706,0.257098,439.210722,-53.801979,-1.640368,1149.823512,0.230177,756.365272,0.351884,-53.333940,-1.534426,948.398955,0.269674,1766.002805,0.161378,-57.805778,-1.352310,874.893786,0.289886,2743.426313,0.108932,1.624051,1.995367,0.085201,0.234648,0.092352,0.212827,3.168002,-2.830545,-7.867612,-1.337598,-23.645129,12.003716,17.619137,0.517382,0.046427,1.480959,15.103003,0.764000,-0.761784,-46.285891,4.419601,0.716631,9.554760,12.129658,0.919912,0.246877,0.620715,1.169393,5.013444,0.709003,6.547948,40.758638,0.192975,38.438226,0.237227,-26.537758,-0.505743,-27.091816,-0.510493,23.001068,0.769583,23.689470,0.718686,-6.361471,-12.359570,-4.970044,-2.072275,1.770221,0.685430,0.040622,-0.001521,0.081480,0.426760,-0.013582,-2.541450,0.177502,0.534400,0.729723,0.439366,0.887517
CSCO_2023_Q4,CSCO,2023,Q4,27,152.000000,25.748678,120.973815,354.789514,4.455420,22.439032,24.334746,26.905763,148.628858,0.255310,472.378993,-50.994536,-1.731262,1184.530087,0.224259,652.063796,0.423001,-53.040008,-1.518542,922.740795,0.269335,1663.377145,0.189615,-58.012952,-1.317530,846.300831,0.308252,2682.195815,0.124721,2.341036,1.467955,0.080783,0.247374,0.071646,0.221167,3.052932,-3.787546,-9.120881,-1.092391,-25.725979,13.589627,20.683839,0.489031,0.037943,1.630743,19.826218,0.604524,1.076233,3.700935,4.479417,0.577818,7.515931,8.769033,0.720694,0.211078,0.497467,0.932646,4.268722,0.687842,4.457180,41.986791,0.213173,39.346973,0.262617,-21.552684,-0.724577,-22.193414,-0.682774,22.760161,0.828785,24.096628,0.763180,-7.506872,-4.704771,-6.819721,-3.831794,1.622592,0.716475,0.026915,0.000317,0.069692,0.538681,-0.010072,-2.670209,0.143326,0.367209,0.684299,0.308098,0.826788
CSCO_2024_Q1,CSCO,2024,Q1,5,45.718000,28.275319,138.792284,370.002637,6.312063,24.432253,26.711705,30.831928,233.784105,0.220887,481.566182,-47.199279,-1.691078,1313.196864,0.186178,619.391468,0.416178,-51.337348,-1.408528,1073.841861,0.290914,1593.292674,0.172958,-56.646868,-1.217288,950.905141,0.334482,2610.296951,0.109020,3.347801,1.446194,0.065672,0.234390,0.053711,0.196210,3.262774,-2.655047,-10.553167,-1.036973,-18.988383,11.855821,22.934715,0.456921,0.035952,1.629116,21.857639,0.565909,1.694439,2.341643,4.571346,0.936053,12.643741,14.744548,1.231797,0.326297,0.789233,1.557435,6.832912,0.692112,7.386480,43.438307,0.209929,40.449070,0.277209,-19.684808,-0.815025,-20.258429,-0.788876,18.927093,0.953159,20.644312,0.910283,-6.571984,-3.340261,-6.697945,-3.924918,1.518720,0.714551,0.038079,-0.002586,0.076153,0.446281,-0.013556,-1.633929,0.277931,0.766946,0.677583,0.657536,0.799455
CSCO_2024_Q2,CSCO,2024,Q2,26,156.818000,26.113139,144.294250,465.898551,6.193678,21.778667,23.714870,27.975865,158.285733,0.293849,635.279686,-55.584074,-1.664291,1174.381075,0.224269,701.502603,0.410287,-56.036691,-1.509645,933.368078,0.269823,1707.908414,0.185749,-61.073498,-1.308160,829.273812,0.294762,2729.786659,0.126121,1.445340,-11.540337,0.089729,0.224986,0.088703,0.197972,3.292447,-3.700105,-7.305605,-1.292145,-26.743764,14.167809,19.862200,0.480517,0.045018,1.611920,17.467090,0.623925,-0.348894,2.412962,4.450792,0.539282,7.530301,8.942865,0.706514,0.176701,0.440023,0.883789,4.006105,0.747236,4.887597,40.741843,0.225767,37.744370,0.284663,-25.897002,-0.512461,-25.642940,-0.531236,19.408061,0.959955,20.702758,0.857354,-12.424855,-1.556903,-10.875424,-1.735359,1.820108,0.663794,0.039820,0.002147,0.079414,0.446958,-0.008960,0.222486,0.113444,0.338587,0.769007,0.274957,0.935166
CSCO_2024_Q3,CSCO,2024,Q3,33,228.562000,26.429575,110.383610,216.783097,6.086027,22.896966,25.149290,29.018798,135.206946,0.211603,229.983525,-58.835427,-1.577918,1175.973057,0.206350,714.397740,0.380186,-59.941044,-1.433263,932.982788,0.273594,1739.547587,0.169374,-63.773006,-1.270641,869.382057,0.291728,2722.046089,0.110722,1.876220,1.202406,0.095175,0.242520,0.087974,0.193539,3.107085,-5.343879,-9.022075,-1.002906,-31.256091,13.510480,18.318973,0.477741,0.046982,1.664475,17.333719,0.546315,1.201339,19.933939,4.427845,0.390516,4.883534,6.520203,0.505845,0.136693,0.322920,0.642987,2.634481,0.715664,3.353494,41.163409,0.164857,38.681315,0.212070,-24.273256,-0.602558,-23.881899,-0.602319,23.251601,0.782067,24.333965,0.722213,-7.316346,-0.255658,-5.735083,-11.040726,1.768471,0.663537,0.038555,-0.003965,0.085180,0.477296,-0.013135,-1.951979,0.071663,0.209190,0.687106,0.170762,0.860609
CSCO_2024_Q4,CSCO,2024,Q4,11,66.938000,24.738247,111.722623,388.131189,5.511276,21.531905,23.157657,27.055404,97.657832,0.220758,473.081906,-48.456686,-1.840004,1120.225310,0.214856,748.115526,0.364273,-51.550581,-1.611775,891.108732,0.308864,1778.862402,0.163325,-55.094750,-1.413048,821.760998,0.273319,2777.082757,0.111710,1.474113,2.345773,0.078999,0.235566,0.068617,0.204900,3.162966,-4.229111,-9.687579,-0.922220,-26.103624,11.648874,18.263657,0.533368,0.051910,1.451645,19.153325,0.617101,2.229609,1.917205,4.851313,0.559372,8.411382,10.334886,0.708402,0.201683,0.449884,0.911112,4.298208,0.715462,5.393659,39.685793,0.193586,36.936164,0.263513,-20.956957,-0.666441,-21.469151,-0.652652,28.973117,0.598911,29.427130,0.590397,-7.420893,-3.058725,-7.325283,-2.802294,1.920918,0.644874,0.039220,0.002008,0.080591,0.474643,-0.006474,-39.503365,0.141616,0.371008,0.691075,0.308401,0.838500
CSCO_2025_Q1,CSCO,2025,Q1,70,439.023000,27.859875,149.210656,405.349845,7.376736,23.190799,25.195625,30.565514,163.047638,0.283235,549.830676,-46.708900,-1.909113,1052.638305,0.267093,823.308659,0.333598,-46.392249,-1.752821,867.973883,0.300942,1846.193244,0.149400,-49.907282,-1.533623,804.166950,0.312384,2852.099990,0.108365,1.728202,3.182622,0.106686,0.316317,0.132644,0.254616,2.517472,-3.218623,-6.256304,-1.782779,-32.219219,10.729827,14.303168,0.793549,0.056980,1.617778,14.095441,1.072492,-0.904683,2.492386,4.329604,0.604677,8.031286,9.419110,0.774476,0.205509,0.518826,0.980428,4.334284,0.698937,4.888763,37.561494,0.266271,35.304897,0.307799,-26.961243,-0.503601,-26.350243,-0.523086,31.424519,0.588930,30.859478,0.584448,-8.400432,-2.671759,-7.268719,-3.314676,1.750505,0.683358,0.038078,0.005927,0.091777,0.434193,-0.001023,13.416503,0.105272,0.383807,0.674361,0.317912,0.838707
DIS_2019_Q2,DIS,2019,Q2,27,189.719000,28.863655,138.225272,297.168498,5.716575,25.357437,26.999375,31.075772,181.022210,0.199827,404.209752,-43.146979,-2.103082,1168.294809,0.234539,794.935101,0.365764,-41.261672,-2.113021,994.806914,0.303382,1780.422205,0.163848,-45.713086,-1.784538,892.730334,0.351896,2744.098111,0.113296,2.751645,0.977522,0.090938,0.286824,0.092280,0.262686,2.731770,1.311930,-6.077217,-1.261980,-22.772869,6.653915,14.766048,0.570431,0.043032,1.820586,14.274841,0.766911,0.298757,2.502651,4.044578,0.901490,7.931362,10.701600,0.987710,0.426711,0.820366,1.416303,4.018181,0.558161,5.102532,39.705242,0.195402,37.624237,0.241811,-33.838638,-0.340920,-35.318264,-0.327219,20.035617,0.984701,23.040074,0.840124,-13.212572,-1.140009,-13.184203,-1.146753,1.502201,0.667177,0.111027,0.001242,0.137890,0.179354,-0.011059,-1.212802,0.244467,0.557635,0.612347,0.481243,0.728890
